ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,CVR_Total,CVR_Approved,CPC,CPM,CPA_Total,CPA_Approved,Avg_Frequency,Revenue_Total,Revenue_Approved,ROAS_Total,ROAS_Approved
1121121,1178,144536,30-34,M,20,323899,46,78.9200002,0,0,0.0001420195801777,0.0,0.0,1.7156521782608696,0.2436562020876878,0.0,0.0,7041.282608695652,0.0,0.0,0.0,0.0
1121123,1178,144536,30-34,M,20,171202,22,36.53000021,1,0,0.0001285031716919,0.045454545454545456,0.0,1.6604545549999998,0.2133736767677947,36.53000021,0.0,7781.909090909091,303.36247110952417,0.0,8.304474934727196,0.0
1121124,1178,144536,30-34,M,20,128386,15,28.85000002,0,0,0.0001168351689436,0.0,0.0,1.9233333346666663,0.2247129750907419,0.0,0.0,8559.066666666668,0.0,0.0,0.0,0.0
1121125,1178,144536,30-34,M,20,1034284,152,257.7099986,4,3,0.0001469615695495,0.02631578947368421,0.019736842105263157,1.6954605171052632,0.2491675387031028,64.42749965,85.90333286666667,6804.5,2709.9898598298814,2032.492394872411,10.51565664720733,7.886742485405496
1121127,1178,144537,30-34,M,21,40873,4,7.899999976,0,0,9.786411567538471e-05,0.0,0.0,1.974999994,0.1932816278717001,0.0,0.0,10218.25,0.0,0.0,0.0,0.0
1121128,1178,144537,30-34,M,21,286553,34,62.06000042,1,0,0.0001186516979406,0.029411764705882353,0.0,1.82529413,0.2165742477656838,62.06000042,0.0,8428.029411764706,962.4469077244011,0.0,15.50832905592818,0.0
1121131,1178,144537,30-34,M,21,83591,7,14.14000046,0,0,8.374107260350995e-05,0.0,0.0,2.0200000657142856,0.1691569721620748,0.0,0.0,11941.57142857143,0.0,0.0,0.0,0.0
1121132,1178,144537,30-34,M,21,114923,12,23.73000026,1,0,0.0001044177405741,0.08333333333333333,0.0,1.9775000216666667,0.2064860842477136,23.73000026,0.0,9576.916666666666,218.84256206705652,0.0,9.22218961943899,0.0
1121138,1178,144538,30-34,M,22,328991,35,67.65000057,0,0,0.0001063858889756,0.0,0.0,1.9328571591428572,0.2056287271384323,0.0,0.0,9399.742857142855,0.0,0.0,0.0,0.0
1121143,1178,144539,30-34,M,23,221695,31,52.26000011,1,0,0.0001398317508288,0.03225806451612903,0.0,1.6858064551612904,0.2357292681837659,52.26000011,0.0,7151.451612903225,706.9845079837512,0.0,13.528214820046834,0.0
1121152,1178,144541,30-34,M,24,88443,7,13.0400002,0,0,7.914702124532185e-05,0.0,0.0,1.862857171428571,0.1474395961240573,0.0,0.0,12634.714285714286,0.0,0.0,0.0,0.0
1121153,1178,144541,30-34,M,24,187856,23,38.38999975,0,0,0.0001224342049229,0.0,0.0,1.6691304239130436,0.2043586563644493,0.0,0.0,8167.652173913043,0.0,0.0,0.0,0.0
1121164,1178,144545,30-34,M,25,570699,80,138.7699997,3,2,0.0001401789735044,0.0375,0.025,1.73462499625,0.2431579513894364,46.25666656666667,69.38499985,7133.7375,3225.306836624171,2150.2045577494473,23.242104515362126,15.49473634357475
1121167,1178,144545,30-34,M,25,1063508,145,260.3800013,6,4,0.0001363412404984,0.041379310344827586,0.027586206896551724,1.7957241468965517,0.2448312577808535,43.39666688333333,65.095000325,7334.537931034482,5076.856907382375,3384.5712715882496,19.497875727917414,12.998583818611609
1121181,1178,144549,30-34,M,27,41030,3,5.140000105,0,0,7.3117231294175e-05,0.0,0.0,1.7133333683333334,0.1252741921764562,0.0,0.0,13676.666666666666,0.0,0.0,0.0,0.0
1121182,1178,144549,30-34,M,27,876671,120,216.5599982,3,2,0.0001368814526772,0.025,0.016666666666666666,1.8046666516666667,0.2470253928782861,72.18666606666666,108.2799991,7305.591666666666,2716.5958098697106,1811.0638732464738,12.544310271746717,8.362873514497812
1121185,1178,144549,30-34,M,27,260699,31,54.09999871,2,1,0.000118911081362,0.06451612903225806,0.03225806451612903,1.7451612487096777,0.2075190112351792,27.049999355,54.09999871,8409.645161290322,2453.1048324327758,1226.5524162163879,45.34389816869509,22.671949084347546
1121193,1178,144552,30-34,M,28,57781,5,7.800000072,0,0,8.653363562416712e-05,0.0,0.0,1.5600000144,0.134992472819785,0.0,0.0,11556.2,0.0,0.0,0.0,0.0
1121196,1178,144552,30-34,M,28,1392288,206,358.5500029,8,6,0.0001479578937691,0.038834951456310676,0.02912621359223301,1.740533994660194,0.2575257438834494,44.8187503625,59.75833381666666,6758.679611650486,7947.732526524686,5960.799394893515,22.166315610772198,16.624736708079148
1121197,1178,144552,30-34,M,28,1109387,159,280.9899995,7,4,0.0001433223933577,0.0440251572327044,0.025157232704402517,1.7672327012578617,0.2532840203643994,40.1414285,70.247499875,6977.276729559749,6418.111755751834,3667.4924318581907,22.841068248593785,13.052038999196448
1121202,1178,144554,30-34,M,29,581281,65,115.1200008,0,0,0.0001118219931496,0.0,0.0,1.7710769353846154,0.1980453529360154,0.0,0.0,8942.784615384615,0.0,0.0,0.0,0.0
1121203,1178,144554,30-34,M,29,1048861,128,219.770002,7,5,0.0001220371431486,0.0546875,0.0390625,1.716953140625,0.2095320562019181,31.395714571428574,43.9540004,8194.2265625,9011.80501885151,6437.003584893936,41.005619223917144,29.28972801708368
1121205,1178,144554,30-34,M,29,297452,30,52.01999986,1,0,0.0001008566087973,0.03333333333333333,0.0,1.7339999953333334,0.1748853591840028,52.01999986,0.0,9915.066666666668,853.5191093207227,0.0,16.4075184855397,0.0
1121206,1178,144554,30-34,M,29,227925,22,35.30999994,1,0,9.652297905012614e-05,0.045454545454545456,0.0,1.6049999972727271,0.1549193811122079,35.30999994,0.0,10360.227272727272,382.68423702460836,0.0,10.837843038087765,0.0
1121207,1178,144554,30-34,M,29,374175,38,63.32000101,1,0,0.0001015567582013,0.02631578947368421,0.0,1.6663158160526317,0.1692256324179862,63.32000101,0.0,9846.71052631579,697.9887816109853,0.0,11.023195996171152,0.0
1121213,1178,144556,30-34,M,30,283170,39,65.22999996,2,1,0.0001377264540735,0.05128205128205128,0.02564102564102564,1.6725641015384616,0.230356322915563,32.61499998,65.22999996,7260.7692307692305,1783.207816568744,891.603908284372,27.337234672117635,13.668617336058817
1121216,1178,144556,30-34,M,30,198658,30,48.60999978,1,0,0.0001510132992378,0.03333333333333333,0.0,1.620333326,0.2446918814243574,48.60999978,0.0,6621.933333333333,335.00996741197184,0.0,6.891791173177657,0.0
1121220,1178,144558,30-34,M,31,100596,10,13.91999972,0,0,9.940753111455725e-05,0.0,0.0,1.391999972,0.1383752805280528,0.0,0.0,10059.6,0.0,0.0,0.0,0.0
1121231,1178,144561,30-34,M,32,22256,1,1.659999967,0,0,4.4931703810208485e-05,0.0,0.0,1.659999967,0.0745866268421998,0.0,0.0,22256.0,0.0,0.0,0.0,0.0
1121241,1178,144562,30-34,M,36,24952,5,8.220000267,0,0,0.0002003847386983,0.0,0.0,1.6440000534,0.3294325211205514,0.0,0.0,4990.4,0.0,0.0,0.0,0.0
1121243,1178,144562,30-34,M,36,53520,6,9.2299999,0,0,0.0001121076233183,0.0,0.0,1.5383333166666666,0.1724588920029895,0.0,0.0,8920.0,0.0,0.0,0.0,0.0
1121244,1178,144562,30-34,M,36,181683,20,34.22999972,0,0,0.0001100818458523,0.0,0.0,1.7114999860000002,0.1884050776352218,0.0,0.0,9084.15,0.0,0.0,0.0,0.0
1121246,1178,144562,30-34,M,36,105047,13,20.2099994,2,1,0.0001237541291041,0.15384615384615385,0.07692307692307693,1.5546153384615384,0.1923900673032071,10.1049997,20.2099994,8080.538461538462,872.3005851025791,436.15029255128957,43.16183132111222,21.58091566055611
1121250,1178,144565,30-34,M,63,287976,31,59.43999982,0,0,0.0001076478595438,0.0,0.0,1.917419349032258,0.2064060887712864,0.0,0.0,9289.548387096776,0.0,0.0,0.0,0.0
1121251,1178,144565,30-34,M,63,212175,22,38.58999968,1,0,0.0001036879934016,0.045454545454545456,0.0,1.7540908945454543,0.181878165099564,38.58999968,0.0,9644.318181818182,281.6610525429185,0.0,7.298809403434505,0.0
1121254,1178,144565,30-34,M,63,124005,11,21.84999979,0,0,8.870610056046127e-05,0.0,0.0,1.986363617272727,0.1762025707834361,0.0,0.0,11273.181818181818,0.0,0.0,0.0,0.0
1121262,1178,144567,30-34,M,64,447420,66,110.2399991,1,0,0.0001475124044521,0.015151515151515152,0.0,1.6703030166666668,0.2463904141522507,110.2399991,0.0,6779.090909090909,697.1601619500127,0.0,6.324021840000293,0.0
1121263,1178,144567,30-34,M,64,156101,19,29.75000048,1,0,0.0001217160684428,0.05263157894736842,0.0,1.5657894989473684,0.1905817418210005,29.75000048,0.0,8215.842105263158,370.1623417979915,0.0,12.442431456323508,0.0
1121269,1178,144568,30-34,M,65,296413,50,76.43999958,1,0,0.0001686835597628,0.02,0.0,1.5287999916,0.2578834247485772,76.43999958,0.0,5928.26,848.5699769460282,0.0,11.101124824810316,0.0
1121274,1178,144569,30-34,M,2,63785,7,11.80000019,1,0,0.0001097436701418,0.14285714285714285,0.0,1.685714312857143,0.184996475503645,11.80000019,0.0,9112.142857142857,168.3424805396995,0.0,14.266311680432226,0.0
1121275,1178,144569,30-34,M,2,118522,14,26.81999981,1,0,0.00011812153018,0.07142857142857142,0.0,1.915714272142857,0.2262871012132768,26.81999981,0.0,8465.857142857143,310.1178049987325,0.0,11.562930917065227,0.0
1121276,1178,144569,30-34,M,2,240123,38,65.67000115,1,0,0.0001582522290659,0.02631578947368421,0.0,1.728157925,0.2734848438092144,65.67000115,0.0,6319.026315789473,1299.7396735086054,0.0,19.7919849360107,0.0
1121277,1178,144570,30-34,M,7,169108,20,32.24000025,1,0,0.0001182676159613,0.05,0.0,1.6120000125,0.1906473984081179,32.24000025,0.0,8455.4,289.99879281113766,0.0,8.994999707270091,0.0
1121278,1178,144570,30-34,M,7,1044442,142,245.5999999,7,5,0.0001359577650075,0.04929577464788732,0.035211267605633804,1.729577464084507,0.2351494864243299,35.08571427142857,49.11999998,7355.225352112676,4829.962277177536,3449.9730551268112,19.665970191954937,14.0471215656821
1121279,1178,144570,30-34,M,7,93891,11,17.6400001,1,0,0.0001171571290113,0.09090909090909091,0.0,1.6036363727272729,0.1878774334068228,17.6400001,0.0,8535.545454545454,290.3056070160711,0.0,16.45723386453218,0.0
1121282,1178,144570,30-34,M,7,185823,25,38.54999936,0,0,0.0001345366289425,0.0,0.0,1.5419999744,0.2074554783853452,0.0,0.0,7432.92,0.0,0.0,0.0,0.0
1121287,1178,144571,30-34,M,66,344618,51,89.76000047,1,0,0.0001479899482905,0.0196078431372549,0.0,1.7600000092156862,0.2604623103552339,89.76000047,0.0,6757.21568627451,1045.2130338215757,0.0,11.644530173224672,0.0
1121290,1178,144572,35-39,M,10,770749,100,189.1299984,9,7,0.0001297439244163,0.09,0.07,1.891299984,0.2453846821727955,21.01444426666667,27.0185712,7707.49,11921.095232418611,9271.962958547807,63.03122367296869,49.02428507897564
1121292,1178,144572,35-39,M,10,362296,39,67.77000129,2,1,0.0001076467860533,0.05128205128205128,0.02564102564102564,1.7376923407692306,0.1870569956334047,33.885000645,67.77000129,9289.641025641024,2628.1806291840517,1314.0903145920258,38.78088503993965,19.390442519969824
1121293,1178,144572,35-39,M,10,427729,50,96.8999989,3,2,0.0001168964461142,0.06,0.04,1.937999978,0.2265453099976854,32.299999633333336,48.44999945,8554.58,4562.531797103102,3041.6878647354015,47.084952000996374,31.389968000664254
1121296,1178,144573,35-39,M,15,180351,21,37.13000011,0,0,0.0001164396094282,0.0,0.0,1.7680952433333332,0.2058763195657356,0.0,0.0,8588.142857142857,0.0,0.0,0.0,0.0
1121297,1178,144573,35-39,M,15,187329,29,53.15999961,2,1,0.0001548078514271,0.06896551724137931,0.034482758620689655,1.8331034348275863,0.2837788041894207,26.579999805,53.15999961,6459.620689655172,1630.5411253656555,815.2705626828277,30.672331401953812,15.336165700976906
1121300,1178,144573,35-39,M,15,782894,118,192.9299995,6,4,0.0001507228309324,0.05084745762711865,0.03389830508474576,1.634999995762712,0.246431827935838,32.15499991666667,48.232499875,6634.6949152542375,9300.45228519394,6200.301523462627,48.20635623955381,32.13757082636921
1121302,1178,144574,35-39,M,16,1206533,128,236.1199988,4,3,0.0001060890999251,0.03125,0.0234375,1.844687490625,0.1957012355236035,59.0299997,78.70666626666666,9426.0390625,6146.132921181563,4609.5996908861725,26.029700797972236,19.522275598479176
1121304,1178,144574,35-39,M,16,94257,7,12.5800004,0,0,7.426504132319085e-05,0.0,0.0,1.7971429142857145,0.1334648927931082,0.0,0.0,13465.285714285714,0.0,0.0,0.0,0.0
1121309,1178,144575,35-39,M,18,131060,16,28.04999959,0,0,0.0001220814893941,0.0,0.0,1.753124974375,0.2140241079658171,0.0,0.0,8191.25,0.0,0.0,0.0,0.0
1121310,1178,144575,35-39,M,18,341603,50,83.48000121,3,2,0.0001463687379794,0.06,0.04,1.6696000242,0.2443772484726422,27.82666707,41.740000605,6832.06,4242.188361364382,2828.125574242921,50.816821991806755,33.877881327871165
1121311,1178,144575,35-39,M,18,140749,19,30.4799999,1,0,0.0001349920780964,0.05263157894736842,0.0,1.6042105210526316,0.216555711941115,30.4799999,0.0,7407.842105263157,444.9209099336659,0.0,14.597142762250005,0.0
1121312,1178,144575,35-39,M,18,102525,13,20.29999983,0,0,0.0001267983418678,0.0,0.0,1.5615384484615384,0.1980004860277981,0.0,0.0,7886.538461538462,0.0,0.0,0.0,0.0
1121316,1178,144576,35-39,M,19,447952,68,131.5799983,1,0,0.0001518019787834,0.014705882352941176,0.0,1.934999975,0.293736825150909,131.5799983,0.0,6587.529411764706,1524.1598012618035,0.0,11.583521971073042,0.0
1121319,1178,144577,35-39,M,20,256598,38,64.46999931,2,1,0.0001480915673543,0.05263157894736842,0.02631578947368421,1.6965789292105264,0.2512490327672079,32.234999655,64.46999931,6752.578947368421,2524.2800551143177,1262.1400275571589,39.154336623713505,19.577168311856752
1121321,1178,144577,35-39,M,20,127476,21,30.15000057,1,0,0.0001647368916501,0.047619047619047616,0.0,1.4357143128571428,0.2365151131977784,30.15000057,0.0,6070.285714285715,364.10000279373287,0.0,12.076285104817591,0.0
1121322,1178,144577,35-39,M,20,237603,37,62.25000024,2,1,0.0001557219395378,0.05405405405405406,0.02702702702702703,1.682432438918919,0.261991642529766,31.12500012,62.25000024,6421.7027027027025,2420.9746684881975,1210.4873342440987,38.891159183201914,19.445579591600957
1121327,1178,144578,35-39,M,21,271091,42,78.03999984,1,0,0.0001549295255098,0.023809523809523808,0.0,1.8580952342857144,0.2878738130000627,78.03999984,0.0,6454.547619047619,884.5318781914998,0.0,11.334339825794391,0.0
1121334,1178,144579,35-39,M,22,108362,13,22.42999983,1,0,0.0001199682545541,0.07692307692307693,0.0,1.7253846023076922,0.206991379173511,22.42999983,0.0,8335.538461538461,423.8259246322477,0.0,18.895493885175284,0.0
1121336,1178,144579,35-39,M,22,275080,43,69.65999997,0,0,0.0001563181619892,0.0,0.0,1.6199999993023255,0.2532354223135088,0.0,0.0,6397.209302325581,0.0,0.0,0.0,0.0
1121344,1178,144581,35-39,M,24,165177,23,41.71999967,1,0,0.0001392445679483,0.043478260869565216,0.0,1.8139130291304348,0.2525775360370996,41.71999967,0.0,7181.608695652174,322.47931465741306,0.0,7.72960971256434,0.0
1121347,1178,144581,35-39,M,24,220581,31,57.37,1,0,0.0001405379429778,0.03225806451612903,0.0,1.8506451612903223,0.2600858641496774,57.37,0.0,7115.5161290322585,1180.9118015446525,0.0,20.584134592028107,0.0
1121350,1178,144582,35-39,M,25,75804,10,17.36999965,0,0,0.0001319191599387,0.0,0.0,1.736999965,0.2291435761965067,0.0,0.0,7580.4,0.0,0.0,0.0,0.0
1121361,1178,144584,35-39,M,27,685781,103,177.8899992,7,6,0.0001501937207359,0.06796116504854369,0.05825242718446602,1.7270873708737864,0.2593976782675519,25.41285702857143,29.6483332,6658.0679611650485,6263.021205872547,5368.303890747898,35.20726985237148,30.17765987346127
1121364,1178,144584,35-39,M,27,274222,43,66.7700001,1,0,0.0001568072583527,0.023255813953488372,0.0,1.5527907,0.2434888524626033,66.7700001,0.0,6377.2558139534885,1138.1258898658439,0.0,17.04546784725621,0.0
1121367,1178,144585,35-39,M,28,1447755,233,420.5799983,7,5,0.0001609388328826,0.030042918454935622,0.02145922746781116,1.805064370386266,0.290504953047995,60.0828569,84.11599966,6213.540772532189,8918.368664569321,6370.26333183523,21.2049281958669,15.14637728276207
1121369,1178,144585,35-39,M,28,826205,125,232.3700008,2,1,0.000151294170333,0.016,0.008,1.8589600064,0.2812498118505698,116.1850004,232.3700008,6609.64,1759.751508774125,879.8757543870626,7.573058065652531,3.7865290328262655
1121373,1178,144586,35-39,M,29,492784,56,95.5100013,2,1,0.0001136400532484,0.03571428571428571,0.017857142857142856,1.7055357375,0.1938171720266891,47.75500065,95.5100013,8799.714285714286,1843.732931662666,921.866465831333,19.304082363808597,9.652041181904298
1121374,1178,144586,35-39,M,29,327158,43,72.3100003,1,0,0.0001314349641457,0.023255813953488372,0.0,1.6816279139534884,0.2210247045769933,72.3100003,0.0,7608.325581395349,1300.6950360464014,0.0,17.987761452773793,0.0
1121377,1178,144586,35-39,M,29,59390,5,9.209999919,1,0,8.418925745074928e-05,0.2,0.0,1.8419999838,0.1550766108604142,9.209999919,0.0,11878.0,69.56924655950512,0.0,7.553664187986094,0.0
1121378,1178,144586,35-39,M,29,1040330,147,254.2500038,2,1,0.000141301317851,0.013605442176870748,0.006802721088435374,1.729591862585034,0.244393609527746,127.1250019,254.2500038,7077.074829931973,1748.1919589169372,874.0959794584686,6.8758778084114125,3.4379389042057062
1121380,1178,144587,35-39,M,30,131091,18,34.23000026,0,0,0.0001373091974277,0.0,0.0,1.901666681111111,0.2611163257584426,0.0,0.0,7282.833333333333,0.0,0.0,0.0,0.0
1121381,1178,144587,35-39,M,30,95691,15,25.26000011,1,0,0.0001567545537197,0.06666666666666667,0.0,1.6840000073333334,0.2639746696136523,25.26000011,0.0,6379.4,207.77644544835715,0.0,8.225512452238748,0.0
1121391,1178,144589,35-39,M,32,382537,63,113.9900012,0,0,0.0001646899515602,0.0,0.0,1.8093650984126983,0.2979842504123783,0.0,0.0,6072.015873015873,0.0,0.0,0.0,0.0
1121394,1178,144589,35-39,M,32,461356,64,121.0999982,5,3,0.0001387215079027,0.078125,0.046875,1.892187471875,0.2624870993332697,24.21999964,40.36666606666667,7208.6875,4138.204043433969,2482.922426060381,34.171792774097405,20.50307566445844
1121395,1178,144589,35-39,M,32,392541,53,98.70000017,3,2,0.0001350177433694,0.05660377358490566,0.03773584905660377,1.8622641541509433,0.2514387036513383,32.90000005666666,49.350000085,7406.433962264151,2771.779185293923,1847.8527901959487,28.082869103544432,18.72191273569629
1121398,1178,144590,35-39,M,36,35088,5,8.800000072,0,0,0.0001424988600091,0.0,0.0,1.7600000144,0.2507979956680346,0.0,0.0,7017.6,0.0,0.0,0.0,0.0
1121400,1178,144590,35-39,M,36,53933,6,9.929999948,0,0,0.0001112491424545,0.0,0.0,1.6549999913333335,0.1841173297980828,0.0,0.0,8988.833333333334,0.0,0.0,0.0,0.0
1121403,1178,144591,35-39,M,63,228861,33,53.38999939,2,1,0.0001441923263465,0.06060606060606061,0.030303030303030304,1.6178787693939394,0.2332857035056213,26.694999695,53.38999939,6935.181818181818,1617.2257965093327,808.6128982546663,30.290800055941574,15.145400027970787
1121405,1178,144591,35-39,M,63,20959,2,3.769999981,0,0,9.542440001908489e-05,0.0,0.0,1.8849999905,0.1798749931294432,0.0,0.0,10479.5,0.0,0.0,0.0,0.0
1121411,1178,144592,35-39,M,64,100351,15,24.17999995,0,0,0.0001494753415511,0.0,0.0,1.6119999966666667,0.2409542500822114,0.0,0.0,6690.066666666667,0.0,0.0,0.0,0.0
1121412,1178,144592,35-39,M,64,292448,43,76.89999968,1,0,0.0001470346865083,0.023255813953488372,0.0,1.7883720855813952,0.2629527289637816,76.89999968,0.0,6801.116279069767,1195.441467834918,0.0,15.545402767353018,0.0
1121413,1178,144592,35-39,M,64,65060,7,14.5200001,0,0,0.0001075929910851,0.0,0.0,2.0742857285714287,0.2231786059022441,0.0,0.0,9294.285714285714,0.0,0.0,0.0,0.0
1121415,1178,144593,35-39,M,65,113501,26,38.44000077,0,0,0.0002290728716046,0.0,0.0,1.478461568076923,0.3386754369565026,0.0,0.0,4365.423076923077,0.0,0.0,0.0,0.0
1121418,1178,144593,35-39,M,65,192810,41,61.92999995,1,0,0.0002126445723769,0.024390243902439025,0.0,1.5104878036585367,0.32119703308957,61.92999995,0.0,4702.682926829269,873.414462819016,0.0,14.10325308451766,0.0
1121421,1178,144594,35-39,M,2,233404,43,70.4100008,2,1,0.0001842299189388,0.046511627906976744,0.023255813953488372,1.6374418790697676,0.301665784648078,35.2050004,70.4100008,5428.0,2791.107132227448,1395.553566113724,39.64077688559617,19.820388442798084
1121425,1178,144594,35-39,M,2,85970,14,24.78000021,0,0,0.0001628475049435,0.0,0.0,1.770000015,0.2882400861928579,0.0,0.0,6140.714285714285,0.0,0.0,0.0,0.0
1121428,1178,144595,35-39,M,7,131232,16,29.53999937,1,0,0.0001219214825652,0.0625,0.0,1.846249960625,0.2250975323853938,29.53999937,0.0,8202.0,335.2893525246458,0.0,11.350350699910857,0.0
1121429,1178,144595,35-39,M,7,152454,22,37.84999979,0,0,0.0001443058233959,0.0,0.0,1.7204545359090908,0.2482716084195888,0.0,0.0,6929.727272727273,0.0,0.0,0.0,0.0
1121433,1178,144596,35-39,M,66,80248,15,24.1900003,0,0,0.0001869205463064,0.0,0.0,1.6126666866666668,0.3014405380819459,0.0,0.0,5349.866666666667,0.0,0.0,0.0,0.0
1121439,1178,144597,40-44,M,10,621591,91,163.36,8,5,0.000146398516066,0.08791208791208792,0.054945054945054944,1.7951648351648353,0.2628094679620522,20.42,32.672000000000004,6830.67032967033,10790.806786078281,6744.254241298926,66.05537944465156,41.28461215290723
1121440,1178,144597,40-44,M,10,250499,36,58.14000005,0,0,0.0001437131485554,0.0,0.0,1.6150000013888888,0.232096735116707,0.0,0.0,6958.305555555556,0.0,0.0,0.0,0.0
1121442,1178,144597,40-44,M,10,131637,18,29.30999982,0,0,0.0001367396704573,0.0,0.0,1.6283333233333337,0.2226577620273935,0.0,0.0,7313.166666666667,0.0,0.0,0.0,0.0
1121443,1178,144597,40-44,M,10,463813,69,116.3399996,2,1,0.000148766852158,0.028985507246376812,0.014492753623188406,1.6860869507246377,0.2508338481241362,58.1699998,116.3399996,6721.927536231884,1971.267640095188,985.633820047594,16.944023095004273,8.472011547502136
1121444,1178,144597,40-44,M,10,211767,35,60.89999914,1,0,0.0001652759872879,0.02857142857142857,0.0,1.739999975428571,0.2875802138199058,60.89999914,0.0,6050.4857142857145,1184.7333346713156,0.0,19.453749612504765,0.0
1121446,1178,144598,40-44,M,15,163181,26,40.02000093,1,0,0.0001593322752036,0.038461538461538464,0.0,1.539230805,0.2452491462241315,40.02000093,0.0,6276.192307692308,549.314651646379,0.0,13.726002970544634,0.0
1121451,1178,144599,40-44,M,16,1117385,147,260.0699984,5,4,0.000131557162482,0.034013605442176874,0.027210884353741496,1.769183662585034,0.232748782559279,52.01399968,65.0174996,7601.258503401361,4917.727867038277,3934.182293630621,18.90924711536537,15.127397692292298
1121452,1178,144599,40-44,M,16,1663441,205,359.4700001,10,7,0.0001232385158235,0.04878048780487805,0.03414634146341464,1.753512195609756,0.2161002404653967,35.94700001,51.35285715714286,8114.346341463414,13201.546591547158,9241.08261408301,36.725030149594275,25.707521104715994
1121453,1178,144599,40-44,M,16,455248,54,105.7099996,1,0,0.0001186166660809,0.018518518518518517,0.0,1.9575925851851852,0.2322031059993674,105.7099996,0.0,8430.518518518518,1111.8905585795646,0.0,10.518310120015974,0.0
1121454,1178,144599,40-44,M,16,75589,6,10.66000009,0,0,7.93766288745717e-05,0.0,0.0,1.7766666816666667,0.1410258118244718,0.0,0.0,12598.166666666666,0.0,0.0,0.0,0.0
1121455,1178,144599,40-44,M,16,594267,82,143.3000009,4,3,0.000137985114435,0.04878048780487805,0.036585365853658534,1.7475609865853656,0.2411374027162874,35.825000225,47.76666696666666,7247.158536585366,4329.798658887259,3247.3489941654443,30.214924156970188,22.661193117727642
1121464,1178,144601,40-44,M,19,363456,71,117.5599997,3,2,0.0001953468920584,0.04225352112676056,0.028169014084507043,1.655774643661972,0.3234504305885719,39.186666566666666,58.77999985,5119.098591549296,3862.125370029996,2574.750246686664,32.85237648762937,21.901584325086247
1121466,1178,144601,40-44,M,19,438983,81,143.4300001,1,0,0.00018451739589,0.012345679012345678,0.0,1.7707407419753087,0.3267324705056916,143.4300001,0.0,5419.543209876543,893.2349751971249,0.0,6.227671857870443,0.0
1121467,1178,144601,40-44,M,19,42563,5,9.659999847,0,0,0.0001174729224913,0.0,0.0,1.9319999694,0.2269576826586472,0.0,0.0,8512.6,0.0,0.0,0.0,0.0
1121469,1178,144602,40-44,M,20,399035,75,124.7999995,4,3,0.0001879534376683,0.05333333333333334,0.04,1.6639999933333334,0.312754519027153,31.199999875,41.599999833333335,5320.466666666666,5914.365609229347,4435.77420692201,47.39075026381989,35.54306269786492
1121473,1178,144602,40-44,M,20,439986,80,134.8799999,3,2,0.0001818239671262,0.0375,0.025,1.68599999875,0.3065552083475383,44.959999966666665,67.43999995,5499.825,3399.148031688348,2266.098687792232,25.20127546121349,16.80085030747566
1121474,1178,144602,40-44,M,20,75803,11,19.3599999,2,1,0.000145112990251,0.18181818181818182,0.09090909090909091,1.7599999909090909,0.255398861522631,9.67999995,19.3599999,6891.181818181818,507.0080564398813,253.50402821994064,26.18843280262007,13.094216401310035
1121484,1178,144604,40-44,M,22,34453,5,7.710000038,0,0,0.0001451252430847,0.0,0.0,1.5420000076,0.2237831259396859,0.0,0.0,6890.6,0.0,0.0,0.0,0.0
1121499,1178,144607,40-44,M,25,264222,63,87.7899996,3,2,0.0002384358607534,0.047619047619047616,0.031746031746031744,1.393492057142857,0.332258478097963,29.2633332,43.8949998,4194.0,3967.6722452133777,2645.114830142252,45.19503660202064,30.130024401347097
1121523,1178,144611,40-44,M,29,76923,11,17.67000008,1,0,0.0001430001430001,0.09090909090909091,0.0,1.6063636436363635,0.2297102307502307,17.67000008,0.0,6993.0,280.56956201671056,0.0,15.878299985650624,0.0
1121524,1178,144611,40-44,M,29,209332,30,49.60000014,2,1,0.0001433130147325,0.06666666666666667,0.03333333333333333,1.653333338,0.2369441850266562,24.80000007,49.60000014,6977.733333333334,885.63805448734,442.81902724367,17.855605886845872,8.927802943422936
1121526,1178,144611,40-44,M,29,526209,85,126.9299996,6,5,0.000161532775,0.07058823529411765,0.058823529411764705,1.4932941129411763,0.2412159419546226,21.154999933333333,25.38599992,6190.694117647059,7017.923341410082,5848.269451175069,55.289713728243655,46.07476144020305
1121527,1178,144611,40-44,M,29,741143,120,179.620001,4,3,0.0001619120736484,0.03333333333333333,0.025,1.4968333416666666,0.2423553902553218,44.90500025,59.87333366666667,6176.191666666667,4914.604079849877,3685.953059887408,27.361118207820727,20.520838655865546
1121530,1178,144612,40-44,M,30,188873,38,58.5999999,2,1,0.0002011933945031,0.05263157894736842,0.02631578947368421,1.5421052605263157,0.3102613920465074,29.29999995,58.5999999,4970.3421052631575,2070.117327846653,1035.0586639233265,35.32623432387844,17.66311716193922
1121532,1178,144612,40-44,M,30,123126,25,39.72999978,1,0,0.0002030440361905,0.04,0.0,1.5891999912,0.3226775805272647,39.72999978,0.0,4925.04,527.2652388375915,0.0,13.271211723062121,0.0
